Name,Value
The Lady,1.0
The Last Federation,4.0
The Last Remnant,46.0
The Last Tinker City of Colors,1.0
The Last Warlock,1.0
The Legend of Heroes Trails in the Sky,11.0
The Legend of Heroes Trails in the Sky SC,2.0
The Legend of Korra,15.0
The Legend of Tango,1.0
The Long Dark,31.0
The Longest Journey,13.0
The Lord of the Rings Online,114.0
The Lord of the Rings War in the North,97.0
The Lost Crown,9.0
The Magic Circle,1.0
The Marvellous Miss Take,3.0
The Masterplan,2.0
The Maw,6.0
The Maw Brute Force,3.0
The Maw River Redirect,3.0
The Maw Speeder Lane,2.0
The Mean Greens - Plastic Warfare,2.0
The Mighty Quest For Epic Loot,143.0
The Misadventures of P.B. Winterbottom,13.0
The Moon Sliver,4.0
The Movies,2.0
The Movies Stunts and Effects,2.0
The Musketeers Victoria's Quest,1.0
The Mysterious Cities of Gold - Secret Paths,3.0
The Next BIG Thing,4.0
The Night of the Rabbit,8.0
The Nightmare Cooperative,2.0
The Novelist,10.0
The Old Tree,10.0
The Otherside,1.0
The Path,8.0
The Path - Prologue,3.0
The Pewdieverse DLC,2.0
The Pilgrim DLC,2.0
The Plan,32.0
The Political Machine,5.0
The Political Machine 2016,1.0
The Polynomial,12.0
The Promised Land,1.0
The Quiet Girl's Guide to Violence,1.0
The Raven - Legacy of a Master Thief,6.0
The Red Solstice,1.0
The Repopulation,2.0
The Retro Expansion,15.0
The Ritual on Weylyn Island,1.0
The Room,5.0
The Royal Trap The Confines Of The Crown,1.0
The Sacred Tears TRUE,1.0
The Samaritan Paradox,3.0
The Scourge Project Episode 1 and 2,7.0
The Secret Of Hildegards,1.0
The Secret World,18.0
The Secret of Monkey Island Special Edition,40.0
The Secret of Tremendous Corporation,3.0
The Settlers 7 Paths to a Kingdom,3.0
The Settlers 7 Paths to a Kingdom - Gold Edition,9.0
The Settlers 7 Paths to a Kingdom The Two Kings DLC #4,1.0
The Settlers Online,15.0
The Settlers Rise of an Empire Gold Edition  ,1.0
The Ship,85.0
The Ship Single Player,82.0
The Ship Tutorial,85.0
The Shivah,6.0
The Shopkeeper,2.0
The Showdown Effect,34.0
The Silent Age,2.0
The Sims(TM) 3,44.0
The Sims(TM) Medieval,4.0
The Slaughtering Grounds,6.0
The Stalin Subway,1.0
The Stalin Subway Red Veil,1.0
The Stanley Parable,110.0
The Stomping Land,9.0
The Sun at Night,2.0
The Swapper,54.0
The Swindle,2.0
The Talos Principle,29.0
The Talos Principle - Bonus Content,1.0
The Talos Principle - Prototype,1.0
The Talos Principle - Soundtrack,1.0
The Talos Principle Road To Gehenna,6.0
The Testament of Sherlock Holmes,23.0
The Tiny Bang Story,14.0
The Tomorrow War,1.0
The Tower Of Elements,2.0
The Treasures of Montezuma 4,4.0
The Typing of The Dead Overkill,13.0
The Ultimate DOOM,26.0
The UnderGarden,3.0
The Undying Plague,2.0
The Universim,1.0
The Vanishing of Ethan Carter,27.0
The Vanishing of Ethan Carter Redux,27.0
The Void,10.0
The WTCC 2010 Pack,14.0
The Walking Dead,122.0
The Walking Dead Season Two,75.0
The Walking Dead Survival Instinct,1.0
The Way of Life Free Edition,45.0
The Whispered World,8.0
The Whispered World Special Edition,13.0
The Witcher 2 Assassins of Kings Enhanced Edition,257.0
The Witcher 3 Wild Hunt,89.0
The Witcher 3 Wild Hunt - Expansion Pass,20.0
The Witcher 3 Wild Hunt - New Finisher Animations,31.0
The Witcher Adventure Game,3.0
The Witcher Enhanced Edition,167.0
The Wizard's Pen,1.0
The Wolf Among Us,61.0
The Wonderful End of the World,8.0
The Yawhg,4.0
Theatre of War,5.0
Theatre of War 2 Africa 1943,4.0
Theatre of War 2 Kursk 1943 ,3.0
Theatre of War 3 Korea,2.0
Theme Park Studio,1.0
They Bleed Pixels,16.0
They Breathe,2.0
Thief,99.0
Thief - Ghost,20.0
Thief - Opportunist,36.0
Thief - Predator,19.0
Thief - The Bank Heist,34.0
Thief 2,31.0
Thief Deadly Shadows,49.0
Thief Gold,55.0
Thief Town,1.0
Thinking with Time Machine,39.0
Third Eye Crime,3.0
Thirty Flights of Loving,7.0
This War of Mine,65.0
This War of Mine - War Child Charity DLC,9.0
Thomas Was Alone,52.0
ThreadSpace Hyperbol,2.0
Thunder Wolves,9.0
Tiamat X,2.0
Tick The Time Based Puzzle Game,1.0
Ticket to Ride,25.0
Ticket to Ride - Europe,13.0
Ticket to Ride - Legendary Asia,8.0
Ticket to Ride - Switzerland,7.0
Ticket to Ride - USA 1910,18.0
Tidalis,12.0
Tiestru,2.0
Tiki Man,1.0
Timberman,4.0
Time Clickers,51.0
"Time Gentlemen, Please!",35.0
Time Mysteries 2 The Ancient Spectres,2.0
Time Mysteries 3 The Final Enigma,2.0
Time Mysteries Inheritance - Remastered,1.0
Time Ramesside (A New Reckoning),1.0
Time of Shadows,1.0
TimeShift,6.0
Tinboy,6.0
Tiny Barbarian DX,1.0
Tiny Brains,4.0
Tiny Bridge Ratventure,5.0
Tiny Troopers,3.0
Tiny and Big Grandpa's Leftovers,36.0
TinyKeep,1.0
Titan Attacks,7.0
Titan Quest,116.0
Titan Quest Immortal Throne,74.0
Titan Souls,5.0
Tkl Online,1.0
To End All Wars,2.0
To the Moon,64.0
ToCA Race Driver 3,6.0
Toast Time,1.0
Tobe's Vertical Adventure,1.0
Toki Tori,32.0
Toki Tori 2+,23.0
Tom Clancy's EndWar,4.0
Tom Clancy's Ghost Recon,4.0
Tom Clancy's Ghost Recon Advanced Warfighter,5.0
Tom Clancy's Ghost Recon Advanced Warfighter 2,9.0
Tom Clancy's Ghost Recon Desert Siege,3.0
Tom Clancy's Ghost Recon Future Soldier,12.0
Tom Clancy's Ghost Recon Island Thunder,3.0
Tom Clancy's Ghost Recon Phantoms - EU,245.0
Tom Clancy's Ghost Recon Phantoms - EU 100% XP/AC Boost - 30 days,2.0
Tom Clancy's Ghost Recon Phantoms - EU 6000 GC Pack,1.0
Tom Clancy's Ghost Recon Phantoms - EU Assault Starter Pack,6.0
Tom Clancy's Ghost Recon Phantoms - EU Looks and Power (Assault),5.0
Tom Clancy's Ghost Recon Phantoms - EU Looks and Power (Recon),5.0
Tom Clancy's Ghost Recon Phantoms - EU Looks and Power (Support),6.0
Tom Clancy's Ghost Recon Phantoms - EU Recon Starter Pack,6.0
Tom Clancy's Ghost Recon Phantoms - EU Substance with Style pack (Assault),5.0
Tom Clancy's Ghost Recon Phantoms - EU Substance with Style pack (Recon),6.0
Tom Clancy's Ghost Recon Phantoms - EU Substance with Style pack (Support),4.0
Tom Clancy's Ghost Recon Phantoms - EU Support Starter Pack,8.0
Tom Clancy's Ghost Recon Phantoms - EU The Thrill of the Surprise,5.0
Tom Clancy's Ghost Recon Phantoms - EU WAR Madness pack (Assault),4.0
Tom Clancy's Ghost Recon Phantoms - EU WAR Madness pack (Recon),5.0
Tom Clancy's Ghost Recon Phantoms - EU WAR Madness pack (Support),6.0
Tom Clancy's Ghost Recon Phantoms - NA,314.0
Tom Clancy's Ghost Recon Phantoms - NA Assault Starter Pack,7.0
Tom Clancy's Ghost Recon Phantoms - NA Looks and Power (Assault),5.0
Tom Clancy's Ghost Recon Phantoms - NA Looks and Power (Recon),4.0
Tom Clancy's Ghost Recon Phantoms - NA Looks and Power (Support),2.0
Tom Clancy's Ghost Recon Phantoms - NA Recon Starter Pack,3.0
Tom Clancy's Ghost Recon Phantoms - NA Substance with Style pack (Assault),3.0
Tom Clancy's Ghost Recon Phantoms - NA Substance with Style pack (Recon),1.0
Tom Clancy's Ghost Recon Phantoms - NA Substance with Style pack (Support),2.0
Tom Clancy's Ghost Recon Phantoms - NA Support Starter Pack,3.0
Tom Clancy's Ghost Recon Phantoms - NA The Thrill of the Surprise,1.0
Tom Clancy's Ghost Recon Phantoms - NA WAR Madness pack (Assault),1.0
Tom Clancy's Ghost Recon Phantoms - NA WAR Madness pack (Recon),2.0
Tom Clancy's Ghost Recon Phantoms - NA WAR Madness pack (Support),1.0
Tom Clancy's H.A.W.X.,4.0
Tom Clancy's H.A.W.X. 2,8.0
Tom Clancy's Rainbow Six 3 Athena Sword,6.0
Tom Clancy's Rainbow Six 3 Gold Edition,6.0
Tom Clancy's Rainbow Six Lockdown,2.0
Tom Clancy's Rainbow Six Siege,8.0
Tom Clancy's Rainbow Six Vegas,16.0
Tom Clancy's Rainbow Six Vegas 2,21.0
Tom Clancy's Splinter Cell,16.0
Tom Clancy's Splinter Cell Blacklist,46.0
Tom Clancy's Splinter Cell Chaos Theory,24.0
Tom Clancy's Splinter Cell Conviction,57.0
Tom Clancy's Splinter Cell Double Agent,16.0
Tomb Raider,257.0
Tomb Raider (VI) The Angel of Darkness,35.0
Tomb Raider Anniversary,52.0
Tomb Raider Chronicles,34.0
Tomb Raider I,39.0
Tomb Raider II,37.0
Tomb Raider III Adventures of Lara Croft,34.0
Tomb Raider Legend,53.0
Tomb Raider The Last Revelation,35.0
Tomb Raider Underworld,52.0
Tomb of Tyrants,1.0
Tompi Jones,2.0
Tony Hawk's Pro Skater HD,8.0
Torchlight,95.0
Torchlight II,224.0
Toribash,154.0
Torvald - Hunter (Assault Class),10.0
Total Annihilation,3.0
Total Pro Golf 3,1.0
Total War ATTILA,36.0
Total War ATTILA - Age of Charlemagne Campaign Pack,5.0
Total War Battles KINGDOM,24.0
Total War Battles SHOGUN,11.0
Total War ROME II - Emperor Edition,166.0
Total War SHOGUN 2,198.0
Total War SHOGUN 2 - Fall of the Samurai,84.0
Tower Wars,28.0
Tower of Guns,10.0
TowerFall Ascension,13.0
Town of Salem,14.0
Towns,8.0
Towtruck Simulator 2015,1.0
Toy Soldiers,12.0
Toy Soldiers Complete,1.0
Toy Soldiers War Chest,2.0
Toybox Turbos,5.0
TrackMania Canyon,5.0
TrackMania Stadium,14.0
TrackMania United,6.0
TrackMania Valley,5.0
Tradewinds Caravans,1.0
Tradewinds Odyssey,1.0
Train Fever,9.0
Train Simulator,54.0
Train Simulator Sheerness Branch Extension Route,3.0
Train Simulator Southern Pacific SD70M Loco,3.0
Trainz Classic Cabon City,1.0
Trainz Murchison 2,1.0
Trainz Simulator 12,18.0
TransOcean The Shipping Company,4.0
Transcripted,1.0
Transformers Fall of Cybertron,18.0
Transformers War for Cybertron,14.0
Transformice,93.0
Transistor,53.0
Transistor Soundtrack,8.0
Trapped Dead,8.0
Trapped Dead Lockdown,1.0
Traps N' Gemstones,1.0
Treasure Planet Battle at Procyon,1.0
Tree of Life,2.0
Treeker The Lost Glasses,1.0
Trials 2 Second Edition,9.0
Trials Evolution Gold Edition,25.0
Trials Fusion,10.0
Tribes Ascend,104.0
Tribes Ascend - Steam Starter Pack,7.0
Trine,103.0
Trine 2,185.0
Trine 3 The Artifacts of Power,11.0
Triple Town,1.0
Tropico,8.0
Tropico 2 Pirate Cove,8.0
Tropico 3 - Steam Special Edition,97.0
Tropico 3 Absolute Power,20.0
Tropico 4,92.0
Tropico 5,35.0
Tropico 5 - Espionage,1.0
Tropico 5 - Generalissimo,3.0
Tropico 5 - Inquisition,1.0
Tropico 5 - Mad World,3.0
Trouble In The Manor,1.0
Trove,384.0
Trove Arcanium Expedition Pack,1.0
Trove Power Pack,2.0
Trucks & Trailers,9.0
Tryst,1.0
Tryst Survival DLC,1.0
Tsukumogami,3.0
Tulpa,1.0
Turbo Dismount,23.0
Turnover,1.0
Turok Dinosaur Hunter,2.0
Twin Sector,2.0
Two Brothers,3.0
Two Worlds 2 - Pirates of the Flying Fortress ,21.0
Two Worlds Epic Edition,59.0
Two Worlds II,47.0
Two Worlds II Castle Defense,11.0
Tycoon City New York,1.0
TypeRider,13.0
Typer Shark! Deluxe,1.0
TyranoBuilder Visual Novel Studio,1.0
TyranoBuilder Visual Novel Studio Demo,1.0
UFO Afterlight,26.0
UFO Afterlight - Old Version,3.0
UFO Aftermath,2.0
UFO Aftershock,1.0
UFO Extraterrestrials Gold,6.0
UberStrike,59.0
Ubersoldier II,3.0
Ubinota,4.0
Uebergame,4.0
Ultimate General Gettysburg,5.0
Ultimate Tic-Tac-Toe,13.0
Ultionus A Tale of Petty Revenge,1.0
Ultra Street Fighter IV,49.0
Ultratron,6.0
Uncharted Waters Online,17.0
Uncharted Waters Online Gran Atlas,14.0
Uncrowded,19.0
Undead Overlord,1.0
Undefeated,1.0
Undefeated - Deluxe Contents,1.0
Undefeated - Official Guide,1.0
Under the Ocean,3.0
Undertale,38.0
Unepic,30.0
Unhack,1.0
Unholy Heights,5.0
Unity of Command,2.0
Unium,1.0
Universal Combat CE,4.0
Universe Sandbox,59.0
Universe Sandbox ,7.0
Universe at War Earth Assault,10.0
Unmechanical,3.0
Unreal Gold,16.0
Unreal II The Awakening,16.0
Unreal Tournament 2004,19.0
Unreal Tournament 3 Black Edition,44.0
Unreal Tournament Game of the Year Edition,24.0
Unrest,1.0
Unstoppable Gorg,2.0
Unturned,1563.0
Unturned - Permanent Gold Upgrade,38.0
Uplink,45.0
Urban Chaos,1.0
Urban Trial Freestyle,12.0
Uriel's Chasm,14.0
Urizen Shadows of the Cold,1.0
Uru Complete Chronicles,4.0
VERGELost chapter,1.0
VVVVVV,63.0
Vagante,2.0
Vagrant Hearts,1.0
Valdis Story Abyssal City,11.0
Valiant Hearts The Great War / Soldats Inconnus  Mmoires de la Grande Guerre,24.0
Valkyria Chronicles,36.0
Valkyria Chronicles Challenge of the Edy Detachment,36.0
Valkyria Chronicles Edy's Mission Enter the Edy Detachment,36.0
Valkyria Chronicles Hard EX Mode,36.0
Valkyria Chronicles Selveria's Mission Behind Her Blue Flame,36.0
Vampire The Masquerade - Bloodlines,37.0
Van Helsing II Ink Hunt,6.0
Van Helsing II Pigasus,5.0
Vangers,3.0
Vanguard Princess,8.0
Vanguard Princess Director's Cut,8.0
Vanguard Princess Hilda Rize,2.0
Vanguard Princess Kurumi,1.0
Vanguard Princess Lilith,2.0
Vanguard Saga of Heroes F2P,1.0
Vector,2.0
Vegas Make It Big,3.0
Velocibox,4.0
VelocityUltra,2.0
Velvet Assassin,12.0
Velvet Sundown,40.0
Venetica,1.0
Venice,1.0
Verde Station,1.0
Verdun,26.0
Vertex Dispenser,1.0
Vertical Drop Heroes HD,14.0
Vertiginous Golf,25.0
Vessel,21.0
Victim of Xen,10.0
Victor Vran,5.0
Victoria II,19.0
Victoria II Interwar Cavalry Unit Pack,2.0
Victoria Revolutions,4.0
Victory At Sea,2.0
Victory Command,17.0
Victory The Age of Racing,2.0
Vigil Blood Bitterness,7.0
Viking Battle for Asgard,33.0
Viking Brothers,1.0
Villagers and Heroes,39.0
Villagers and Heroes Hero of Stormhold Pack,3.0
Vindictus,61.0
Vintage Year,2.0
Violett,2.0
Viridi,25.0
Virtua Tennis 4,2.0
Virtual Villagers A New Home,1.0
Viscera Cleanup Detail,13.0
Viscera Cleanup Detail Santa's Rampage,30.0
Viscera Cleanup Detail Shadow Warrior,57.0
Vlad the Impaler,2.0
Voices from the Sea,8.0
Void Destroyer,2.0
VoidExpanse,2.0
Volgarr the Viking,9.0
Volt,2.0
Volume,1.0
Vox,1.0
Voxelized,7.0
Voyage Journey to the Moon,1.0
WAKFU,51.0
WARMACHINE Tactics - Retribution of Scyrah Faction Bundle,2.0
WARMODE,82.0
WARP,2.0
WARSHIFT,1.0
WORLD END ECONOMiCA episode.01,4.0
WRC 4 FIA WORLD RALLY CHAMPIONSHIP,7.0
WRC 5,2.0
WRC 5 - WRC Concept Car S,1.0
WRC Powerslide,4.0
WTFast Gamers Private Network (GPN),9.0
WWE 2K15,5.0
Wacky Wheels,3.0
Waking Mars,19.0
Walkover,5.0
Wallace & Gromit Ep 1 Fright of the Bumblebees,23.0
Wallace & Gromit Ep 2 The Last Resort,22.0
Wallace & Gromit Ep 3 Muzzled!,22.0
Wallace & Gromit Ep 4 The Bogey Man,22.0
Wanderlust Rebirth,13.0
War Inc. Battlezone,76.0
War Operations,2.0
War Thunder,590.0
War for the Overworld,12.0
War in a Box Paper Tanks,2.0
War of Beach,4.0
War of the Human Tanks,3.0
War of the Roses,97.0
War of the Roses Balance Beta,53.0
War of the Roses Kingmaker,53.0
War of the Vikings,4.0
War on Folvos,2.0
"War, the Game",3.0
Warehouse and Logistics Simulator,1.0
Warehouse and Logistics Simulator DLC Hell's Warehouse,1.0
Warface,329.0
Warframe,847.0
Wargame AirLand Battle,36.0
Wargame European Escalation,56.0
Wargame Red Dragon,33.0
"Warhammer 40,000 Armageddon",1.0
"Warhammer 40,000 Armageddon - Angels of Death",1.0
"Warhammer 40,000 Armageddon - Glory of Macragge",1.0
"Warhammer 40,000 Armageddon - Untold Battles",1.0
"Warhammer 40,000 Armageddon - Vulkan's Wrath",1.0
"Warhammer 40,000 Dark Nexus Arena",1.0
"Warhammer 40,000 Dawn of War  Dark Crusade",45.0
"Warhammer 40,000 Dawn of War  Soulstorm",40.0
"Warhammer 40,000 Dawn of War  Winter Assault",45.0
"Warhammer 40,000 Dawn of War - Game of the Year Edition",88.0
"Warhammer 40,000 Dawn of War II",161.0
"Warhammer 40,000 Dawn of War II  Retribution",101.0
"Warhammer 40,000 Dawn of War II - Chaos Rising",96.0
"Warhammer 40,000 Kill Team",4.0
"Warhammer 40,000 Regicide",2.0
"Warhammer 40,000 Space Marine",62.0
"Warhammer 40,000 Storm of Vengeance",1.0
"Warhammer 40,000 Storm of Vengeance Bad Moon Clan",1.0
"Warhammer 40,000 Storm of Vengeance Death Skulls Clan",1.0
"Warhammer 40,000 Storm of Vengeance Deathwing Terminator",9.0
"Warhammer 40,000 Storm of Vengeance Imperial Guard Faction",1.0
Warhammer End Times - Vermintide,17.0
Warhammer End Times - Vermintide Sigmar's Blessing,17.0
Warhammer Online Age of Reckoning,3.0
Warhammer Quest,2.0
Warhammer Quest - Base Pack items,2.0
Warlock - Master of the Arcane,65.0
Warlock - Master of the Arcane Powerful Lords,65.0
Warlock 2 the Exiled,7.0
Warmachine Tactics,13.0
Warring States,1.0
Warrior Kings Battles,1.0
Warriors & Castles,1.0
Warside,11.0
Wasteland 1 - The Original Classic,24.0
Wasteland 2,24.0
Wasteland 2 Director's Cut,24.0
Wasteland Angel,5.0
Watch_Dogs,43.0
Watchmen The End Is Nigh,1.0
Watchmen The End Is Nigh Part 2,2.0
Waveform,23.0
Waves,4.0
Way of the Samurai 4,3.0
Weapons Genius,2.0
Weather Lord The Successor's Path,1.0
Weird Worlds Return to Infinite Space,16.0
Westerado Double Barreled,2.0
Westward,1.0
Westward 2,1.0
Westward 3,1.0
Westward IV,1.0
Where is my Heart?,2.0
Whisper of a Rose,5.0
White Noise Online,4.0
Who Is Mike,1.0
Who's That Flying?!,1.0
Why So Evil,13.0
Why So Evil 2 Dystopia,8.0
Wickland,9.0
Wild Metal Country,3.0
Wild Warfare,13.0
Wildlife Park 2,2.0
Wildlife Park 2 - Crazy Zoo,2.0
Wildlife Park 2 - Dino World,2.0
Wildlife Park 2 - Domestic Animals DLC,2.0
Wildlife Park 2 - Fantasy,3.0
Wildlife Park 2 - Farm World,2.0
Wildlife Park 2 - Horses,2.0
Wildlife Park 2 - Marine World,2.0
Wildlife Park 3,6.0
Wind of Luck Arena,10.0
Wind of Luck Arena - Mediterranean Captain pack,1.0
Windborne,1.0
Windforge,1.0
Windosill,15.0
Windward,6.0
Wings of Prey,11.0
Wings! Remastered Edition,2.0
Winning Post 8 2015,1.0
Winter Voices,1.0
Witch's Pranks Frog's Fortune Collector's Edition,1.0
Without Within,7.0
Wizardry 6 Bane of the Cosmic Forge,3.0
Wizardry 7 Crusaders of the Dark Savant,3.0
Wizardry 8,4.0
Wizardry Online,6.0
Wizorb,19.0
Wolfenstein,4.0
Wolfenstein 3D,11.0
Wolfenstein 3D Spear of Destiny,8.0
Wolfenstein The New Order,75.0
Wolfenstein The New Order German Edition,10.0
Wolfenstein The Old Blood ,18.0
Wolfenstein The Old Blood German Edition,2.0
Woodcutter Simulator 2013,4.0
Wooden Floor,1.0
Wooden Sen'SeY,1.0
Woodle Tree Adventures,22.0
Woody Two-Legs Attack of the Zombie Pirates,3.0
Word Rescue,3.0
Words for Evil,1.0
World Basketball Manager 2010,2.0
World Basketball Tycoon,1.0
World Ship Simulator,1.0
World War 2 Time of Wrath,1.0
World War II Panzer Claws,5.0
World War III Black Gold,5.0
World in Conflict,10.0
World in Conflict Soviet Assault,10.0
World of Battles,15.0
World of Goo,64.0
World of Guns Gun Disassembly,121.0
World of Mixed Martial Arts 3,1.0
World of Soccer online,22.0
World of Zoo,2.0
Worldwide Soccer Manager 2009,1.0
Worms,19.0
Worms Armageddon,43.0
Worms Blast,29.0
Worms Clan Wars,22.0
Worms Crazy Golf,30.0
Worms Pinball,29.0
Worms Reloaded,65.0
Worms Revolution,71.0
Worms Ultimate Mayhem,37.0
Wrack,3.0
Wrath of Athena,7.0
Written in the Sky,4.0
X Beyond the Frontier,10.0
X Rebirth,9.0
X Rebirth The Teladi Outpost,1.0
X-Blades,28.0
X-COM Apocalypse,38.0
X-COM Enforcer,36.0
X-COM Interceptor,36.0
X-COM Terror from the Deep,38.0
X-COM UFO Defense,41.0
X-Plane 10 Global - 64 Bit,4.0
X-Plane 10 Global - 64 Bit - Africa Scenery,4.0
X-Plane 10 Global - 64 Bit - Asia Scenery,4.0
X-Plane 10 Global - 64 Bit - Australia Scenery,4.0
X-Plane 10 Global - 64 Bit - North America Scenery,4.0
X-Plane 10 Global - 64 Bit - South America Scenery,4.0
X-Tension,9.0
X-note,1.0
X2 The Threat,14.0
X3 Albion Prelude,19.0
X3 Reunion,22.0
X3 Terran Conflict,32.0
XCOM Enemy Unknown,194.0
XCOM Enemy Within,84.0
XIII Century,4.0
Xam,24.0
Xenonauts,14.0
Xenophage,3.0
Xeodrifter,1.0
Xotic,6.0
Xpand Rally,1.0
Xpand Rally Xtreme,3.0
YOU DON'T KNOW JACK,2.0
YOU DON'T KNOW JACK HEADRUSH,5.0
YOU DON'T KNOW JACK MOVIES,5.0
YOU DON'T KNOW JACK SPORTS,5.0
YOU DON'T KNOW JACK TELEVISION,5.0
YOU DON'T KNOW JACK Vol. 1 XL,5.0
YOU DON'T KNOW JACK Vol. 2,5.0
YOU DON'T KNOW JACK Vol. 3,5.0
YOU DON'T KNOW JACK Vol. 4 The Ride,5.0
Year Walk,5.0
Yesterday,6.0
Yet Another Zombie Defense,34.0
Yosumin!,3.0
You Have to Win the Game,43.0
You Must Build A Boat,1.0
You Need A Budget 4 (YNAB),13.0
Your Doodles Are Bugged!,2.0
Ys I,5.0
Ys II,5.0
Ys Origin,10.0
Ys The Oath in Felghana,4.0
Ys VI The Ark of Napishtim,2.0
Yury,4.0
Z,2.0
Z3TA+ 2,1.0
ZMR Free Quick-Start Pack,2.0
ZOMBI,1.0
Zack Zero,5.0
Zafehouse Diaries,4.0
Zen Bound 2,16.0
Zen of Sudoku,1.0
Zeno Clash,26.0
Zeno Clash 2,11.0
Zero Gear,4.0
Zigfrak,1.0
Ziggurat,5.0
Ziro,1.0
Zombie Army Trilogy,5.0
Zombie Bowl-O-Rama,1.0
Zombie Driver,11.0
Zombie Driver HD,4.0
Zombie Driver HD Apocalypse Pack,1.0
Zombie Driver Summer of Slaughter DLC,1.0
Zombie Grinder,1.0
Zombie Panic Source,86.0
Zombie Pirates,1.0
Zombie Shooter,6.0
Zombie Shooter 2,7.0
Zombie Tycoon 2 Brainhov's Revenge,1.0
Zombie Zoeds,4.0
ZombieRun,3.0
Zombies Monsters Robots,53.0
Zoo Park,2.0
Zooloretto,1.0
Zoombinis,1.0
Zotrix,1.0
Zuma Deluxe,4.0
Zuma's Revenge,4.0
Zuma's Revenge! - Adventure,2.0
aerofly RC 7,1.0
bit Dungeon II,6.0
ePic Character Generator,1.0
eXceed - Gun Bullet Children,2.0
eXceed 2nd - Vampire REX,2.0
eXceed 3rd - Jade Penetrate Black Package,2.0
eden*,2.0
fault milestone one,1.0
fault milestone two sideabove,1.0
hocus,1.0
how do you Do It?,11.0
iBomber Attack,1.0
iBomber Defense,4.0
iBomber Defense Pacific,20.0
iO,2.0
iRacing,1.0
ibb & obb,9.0
in Space,1.0
inMomentum,3.0
liteCam Game 100 FPS Game Capture,1.0
oO,2.0
planetarian ~the reverie of a little planet~,2.0
rFactor,1.0
rFactor 2,1.0
realMyst,6.0
realMyst Masterpiece Edition,2.0
resident evil 4 / biohazard 4,24.0
rymdkapsel,1.0
sZone-Online,102.0
samurai_jazz,1.0
the static speaks my name,13.0
theHunter,248.0
theHunter Primal,4.0
